instance,alpha,beta,bound,crossoverRate,elitism,interAttemptRate,interMutationRate,intraMutationRate,populationSize,probBestIndividual,probReversal,probSingle
p03,95.31995565028426,3.385031323667713,1.9978860410935166,0.7046736723496672,0.0812344678319784,1.6124026305829289,0.782729544448682,0.47335203662904646,476.6726633058022,0.7671585038885911,0.4156055362125059,0.31792810389931314
p04,92.48619928742158,1.636638444404857,2.343652051117357,0.8973888419984217,0.12180103270958093,4.257922358466072,0.5981992534155818,0.8098571000617129,248.66421620255204,0.8081661980982929,0.44679636500791353,0.5679207160815055
p05,96.50219444076555,1.4270030203248065,2.3013603800459883,0.8812506474425652,0.1201502104816704,3.8923558759740855,0.5709715842020768,0.6032662044100185,271.3928323232928,0.7774991351927072,0.4950774962260021,0.6262439240207954
p06,100.22076000848018,1.218519118369927,2.430763896713572,0.901579401948523,0.12385350386490983,4.407668273219636,0.5543002019744366,0.8651206489554846,223.9601778432571,0.8076809023307707,0.48290910441567214,0.5913323828047793
p07,97.05792236616668,1.5598263494131328,2.2580112624710713,0.8929603886207502,0.12101848229173405,3.960346921948037,0.6664998923347559,0.8149649757453825,247.41597640928654,0.8102029404455939,0.45760984324380366,0.5663035003448527
p08,94.31157807910577,0.2296794965608141,2.0439520187532074,0.9544610538319634,0.08051425390709896,13.773260440309295,0.33074551904234983,0.3280253188555058,314.92681432438974,0.805869126302488,0.4531676034714402,0.5113101093631585
p09,106.39821616799304,0.2729198848206197,1.8645649501455415,0.9568632723463054,0.08928035637436614,9.925685817634971,0.6091429206510147,0.4542237447945366,317.9278390596351,0.8196557328576024,0.47166401699541355,0.4976136475828554
p10,99.07917345837743,0.3599924955750145,1.8108814759905536,0.9496397127880041,0.09152400740127868,11.23989105621547,0.6149713681104846,0.4709030670538561,375.80106446451356,0.8092098128140414,0.4689537240244023,0.4896327227260618
p11,111.13231795094065,0.20287847957157643,1.6419434540019442,0.938321779666172,0.08874195931822097,6.8380556841358295,0.7864432468219936,0.5052986890867267,332.03439245533906,0.8220792449164543,0.46849312181974206,0.4715617386158834
p12,56.37943399704795,1.7686703510702875,1.99449860983885,0.8349501513099122,0.10979120850153094,4.686207741941686,0.46675728860524984,0.5632086651617455,786.4996001971879,0.7786793277939336,0.4493842115026866,0.560261356368868
p13,56.37943399704795,1.7686703510702875,1.99449860983885,0.8349501513099122,0.10979120850153094,4.686207741941686,0.46675728860524984,0.5632086651617455,786.4996001971879,0.7786793277939336,0.4493842115026866,0.560261356368868
p14,56.37943399704795,1.7686703510702875,1.99449860983885,0.8349501513099122,0.10979120850153094,4.686207741941686,0.46675728860524984,0.5632086651617455,786.4996001971879,0.7786793277939336,0.4493842115026866,0.560261356368868
p15,95.2357778061443,0.6381464337280637,1.4319125972105906,0.9464450227350584,0.07126332212761825,6.21799666316552,0.5115228605119783,0.49919396704277597,241.3140521992741,0.8191952174523071,0.5628003802492975,0.5643271436881465
p16,95.2357778061443,0.6381464337280637,1.4319125972105906,0.9464450227350584,0.07126332212761825,6.21799666316552,0.5115228605119783,0.49919396704277597,241.3140521992741,0.8191952174523071,0.5628003802492975,0.5643271436881465
p17,95.2357778061443,0.6381464337280637,1.4319125972105906,0.9464450227350584,0.07126332212761825,6.21799666316552,0.5115228605119783,0.49919396704277597,241.3140521992741,0.8191952174523071,0.5628003802492975,0.5643271436881465
p18,124.5877170382962,1.439949751903677,1.465694300811151,0.8646477871608009,0.09876916104626507,1.7921704668376406,0.6248465365740973,0.4771777961282173,113.44378224169209,0.8241355827349324,0.45428008724487356,0.5417410095446187
p19,124.5877170382962,1.439949751903677,1.465694300811151,0.8646477871608009,0.09876916104626507,1.7921704668376406,0.6248465365740973,0.4771777961282173,113.44378224169209,0.8241355827349324,0.45428008724487356,0.5417410095446187
p20,124.5877170382962,1.439949751903677,1.465694300811151,0.8646477871608009,0.09876916104626507,1.7921704668376406,0.6248465365740973,0.4771777961282173,113.44378224169209,0.8241355827349324,0.45428008724487356,0.5417410095446187
p21,78.06235616244976,3.947473764249153,1.6648757279066257,0.8338262315375108,0.09035941365959888,2.1997908424248593,0.7114669478525606,0.6096317243127272,77.7391913537626,0.8256203755581282,0.6418116829694523,0.5023628103164816
p22,78.06235616244976,3.947473764249153,1.6648757279066257,0.8338262315375108,0.09035941365959888,2.1997908424248593,0.7114669478525606,0.6096317243127272,77.7391913537626,0.8256203755581282,0.6418116829694523,0.5023628103164816
p23,78.06235616244976,3.947473764249153,1.6648757279066257,0.8338262315375108,0.09035941365959888,2.1997908424248593,0.7114669478525606,0.6096317243127272,77.7391913537626,0.8256203755581282,0.6418116829694523,0.5023628103164816
